date,open,high,low,close,volume,amount,return
2001-08-01,4069.1,4175.27,4069.1,4173.39,,7933836.0,0.028179285096612272
2001-08-02,4176.14,4177.96,4012.3,4089.8,,8304369.0,-0.020029280752577705
2001-08-03,4087.9,4104.68,4053.37,4071.31,,7496149.0,-0.004521003472052532
2001-08-06,4061.95,4061.95,3855.97,3893.15,,9784791.0,-0.04375987090150346
2001-08-07,3878.11,3982.72,3850.98,3949.78,,8549899.0,0.01454606167242467
2001-08-08,3951.25,3963.76,3902.02,3924.79,,5310292.0,-0.006326934664715567
2001-08-09,3925.11,3995.87,3924.8,3995.26,,8746092.0,0.01795510078246232
2001-08-10,4004.66,4079.08,4001.19,4068.65,,11417059.0,0.01836926758208479
2001-08-13,4079.6,4098.54,4039.2,4079.69,,8442992.0,0.0027134307448415385
2001-08-14,4086.42,4096.74,4002.33,4035.88,,7967298.0,-0.010738561018116544
2001-08-15,4034.74,4072.47,4030.12,4064.32,,4398856.0,0.0070467902910889
2001-08-16,4065.05,4067.69,3999.47,4001.26,,5515064.0,-0.01551551058971734
2001-08-17,3993.83,4020.36,3979.41,4007.42,,5128023.0,0.0015395150527584
2001-08-20,4012.26,4060.11,3993.65,4048.42,,5150688.0,0.010231021455200606
2001-08-21,4056.33,4092.19,4056.33,4064.45,,5099552.0,0.0039595694122644964
2001-08-22,4056.82,4057.29,3968.24,4010.86,,7512274.0,-0.01318505578860596
2001-08-23,3994.12,4033.98,3945.33,4024.7,,5540938.0,0.0034506315353812766
2001-08-24,4030.31,4051.68,3984.57,3987.67,,6109285.0,-0.009200685765398564
2001-08-27,3974.63,3974.63,3852.39,3853.83,,9125841.0,-0.033563459363488035
2001-08-28,3833.76,3899.03,3782.54,3896.28,,8208832.0,0.011015016230607078
2001-08-29,3905.86,3964.19,3890.59,3914.37,,6321647.0,0.004642890141365541
2001-08-30,3909.17,3909.17,3862.78,3870.84,,4354239.0,-0.011120563462319488
